Question ID,Language,Date
53990950,javascript,2018-12-31
53990951,c#,2018-12-31
53990957,c#,2018-12-31
53990959,javascript,2018-12-31
53990978,python,2018-12-31
53990979,python,2018-12-31
53990981,python,2018-12-31
53990982,javascript,2018-12-31
53990985,php,2018-12-31
53990992,bash,2018-12-31
53990995,javascript,2018-12-31
53990997,javascript,2018-12-31
53991001,scala,2018-12-31
53991008,python,2018-12-31
53991011,java,2018-12-31
53991023,javascript,2018-12-31
53991027,r,2018-12-31
53991033,c#,2018-12-31
53991040,python,2018-12-31
53991055,python,2018-12-31
53991067,c++,2018-12-31
53991068,javascript,2018-12-31
53991071,c#,2018-12-31
53991078,php,2018-12-31
53991079,python,2018-12-31
53991093,python,2018-12-31
53991100,java,2018-12-31
53991112,python,2018-12-31
53991114,java,2018-12-31
53991123,c++,2018-12-31
53991127,python,2018-12-31
53991128,php,2018-12-31
53991131,python,2018-12-31
53991132,javascript,2018-12-31
53991136,java,2018-12-31
53991140,ruby,2018-12-31
53991143,python,2018-12-31
53991154,java,2018-12-31
53991157,sql,2018-12-31
53991158,dart,2018-12-31
53991174,c#,2018-12-31
53991177,java,2018-12-31
53991186,c#,2018-12-31
53991193,dart,2018-12-31
53991199,python,2018-12-31
53991202,javascript,2018-12-31
53991203,python,2018-12-31
53991204,python,2018-12-31
53991210,swift,2018-12-31
53991213,javascript,2018-12-31
53991219,c++,2018-12-31
53991220,python,2018-12-31
53991221,java,2018-12-31
53991225,javascript,2018-12-31
53991229,swift,2018-12-31
53991232,c#,2018-12-31
53991235,python,2018-12-31
53991236,python,2018-12-31
53991238,c++,2018-12-31
53991243,c++,2018-12-31
53991246,java,2018-12-31
53991247,sql,2018-12-31
53991250,java,2018-12-31
53991256,python,2018-12-31
53991259,c#,2018-12-31
53991266,c#,2018-12-31
53991267,python,2018-12-31
53991270,kotlin,2018-12-31
53991275,javascript,2018-12-31
53991282,php,2018-12-31
53991294,python,2018-12-31
53991297,lua,2018-12-31
53991298,java,2018-12-31
53991302,javascript,2018-12-31
53991303,javascript,2018-12-31
53991305,javascript,2018-12-31
53991306,python,2018-12-31
53991319,matlab,2018-12-31
53991320,javascript,2018-12-31
53991329,c#,2018-12-31
53991345,php,2018-12-31
53991351,php,2018-12-31
53991352,python,2018-12-31
53991354,swift,2018-12-31
53991359,python,2018-12-31
53991362,java,2018-12-31
53991375,javascript,2018-12-31
53991384,python,2018-12-31
53991390,javascript,2018-12-31
53991403,javascript,2018-12-31
53991409,c,2018-12-31
53991416,javascript,2018-12-31
53991420,python,2018-12-31
53991422,sql,2018-12-31
53991431,python,2018-12-31
53991435,python,2018-12-31
53991436,python,2018-12-31
53991456,javascript,2018-12-31
53991457,python,2018-12-31
53991461,r,2018-12-31
53991462,c,2018-12-31
53991464,python,2018-12-31
53991466,python,2018-12-31
53991471,r,2018-12-31
53991476,java,2018-12-31
53991479,python,2018-12-31
53991480,javascript,2018-12-31
53991490,sql,2018-12-31
53991491,javascript,2018-12-31
53991494,r,2018-12-31
53991495,php,2018-12-31
53991496,javascript,2018-12-31
53991501,java,2018-12-31
53991503,python,2018-12-31
53991506,javascript,2018-12-31
53991507,python,2018-12-31
53991527,c#,2018-12-31
53991532,java,2018-12-31
53991535,sql,2018-12-31
53991537,python,2018-12-31
53991547,python,2018-12-31
53991552,python,2018-12-31
53991553,sql,2018-12-31
53991565,java,2018-12-31
53991579,javascript,2018-12-31
53991585,java,2018-12-31
53991593,scala,2018-12-31
53991603,python,2018-12-31
53991609,python,2018-12-31
53991618,javascript,2018-12-31
53991619,c++,2018-12-31
53991620,java,2018-12-31
53991626,javascript,2018-12-31
53991631,r,2018-12-31
53991643,java,2018-12-31
53991647,sql,2018-12-31
53991662,php,2018-12-31
53991684,c#,2018-12-31
53991693,java,2018-12-31
53991696,c,2018-12-31
53991706,php,2018-12-31
53991709,python,2018-12-31
53991711,python,2018-12-31
53991716,php,2018-12-31
53991719,c#,2018-12-31
53991722,swift,2018-12-31
53991723,javascript,2018-12-31
53991737,swift,2018-12-31
53991748,python,2018-12-31
53991752,php,2018-12-31
53991758,javascript,2018-12-31
53991762,c#,2018-12-31
53991765,c,2018-12-31
53991766,python,2018-12-31
53991774,python,2018-12-31
53991777,javascript,2018-12-31
53991792,sql,2018-12-31
53991793,sql,2018-12-31
53991800,r,2018-12-31
53991804,java,2018-12-31
53991810,python,2018-12-31
53991813,python,2018-12-31
53991816,matlab,2018-12-31
53991826,javascript,2018-12-31
53991835,go,2018-12-31
53991839,c++,2018-12-31
53991861,javascript,2018-12-31
53991862,php,2018-12-31
53991869,python,2018-12-31
53991896,javascript,2018-12-31
53991899,python,2018-12-31
53991904,python,2018-12-31
53991910,c++,2018-12-31
53991913,python,2018-12-31
53991915,dart,2018-12-31
53991921,python,2018-12-31
53991922,php,2018-12-31
53991929,python,2018-12-31
53991932,c#,2018-12-31
53991937,javascript,2018-12-31
53991940,swift,2018-12-31
53991949,python,2018-12-31
53991961,python,2018-12-31
53991969,r,2018-12-31
53991973,java,2018-12-31
53991975,matlab,2018-12-31
53991977,php,2018-12-31
53991981,python,2018-12-31
53991985,sql,2018-12-31
53991988,python,2018-12-31
53991994,java,2018-12-31
53991996,r,2018-12-31
53991999,python,2018-12-31
53992005,c#,2018-12-31
53992034,javascript,2018-12-31
53992036,javascript,2018-12-31
53992048,python,2018-12-31
53992049,python,2018-12-31
53992050,swift,2018-12-31
53992051,sql,2018-12-31
53992059,java,2018-12-31
53992071,c,2018-12-31
53992078,c++,2018-12-31
53992080,python,2018-12-31
53992085,php,2018-12-31
53992087,javascript,2018-12-31
53992090,c++,2018-12-31
53992094,c#,2018-12-31
53992097,ruby,2018-12-31
53992102,javascript,2018-12-31
53992106,c#,2018-12-31
53992109,bash,2018-12-31
53992114,python,2018-12-31
53992118,kotlin,2018-12-31
53992120,javascript,2018-12-31
53992126,dart,2018-12-31
53992128,javascript,2018-12-31
53992129,swift,2018-12-31
53992165,java,2018-12-31
53992167,javascript,2018-12-31
53992171,java,2018-12-31
53992172,java,2018-12-31
53992175,javascript,2018-12-31
53992179,javascript,2018-12-31
53992181,c++,2018-12-31
53992186,python,2018-12-31
53992188,javascript,2018-12-31
53992193,c,2018-12-31
53992200,javascript,2018-12-31
53992204,swift,2018-12-31
53992215,java,2019-01-01
53992219,c++,2019-01-01
53992223,python,2019-01-01
53992226,javascript,2019-01-01
53992229,javascript,2019-01-01
53992233,java,2019-01-01
53992234,python,2019-01-01
53992248,c++,2019-01-01
53992252,sql,2019-01-01
53992253,javascript,2019-01-01
53992258,python,2019-01-01
53992279,javascript,2019-01-01
53992288,r,2019-01-01
53992293,swift,2019-01-01
53992300,java,2019-01-01
53992303,python,2019-01-01
53992306,go,2019-01-01
53992309,javascript,2019-01-01
53992312,php,2019-01-01
53992315,python,2019-01-01
53992319,java,2019-01-01
53992330,java,2019-01-01
53992338,javascript,2019-01-01
53992339,php,2019-01-01
53992347,c++,2019-01-01
53992350,c,2019-01-01
53992359,c#,2019-01-01
53992365,javascript,2019-01-01
53992367,javascript,2019-01-01
53992370,python,2019-01-01
53992378,javascript,2019-01-01
53992387,swift,2019-01-01
53992398,dart,2019-01-01
53992415,javascript,2019-01-01
53992422,c++,2019-01-01
53992424,java,2019-01-01
53992429,c#,2019-01-01
53992431,javascript,2019-01-01
53992436,python,2019-01-01
53992440,c++,2019-01-01
53992445,php,2019-01-01
53992446,php,2019-01-01
53992447,javascript,2019-01-01
53992451,javascript,2019-01-01
53992456,javascript,2019-01-01
53992464,java,2019-01-01
53992478,javascript,2019-01-01
53992488,c++,2019-01-01
53992489,c#,2019-01-01
53992494,python,2019-01-01
53992495,swift,2019-01-01
53992497,javascript,2019-01-01
53992511,go,2019-01-01
53992515,java,2019-01-01
53992522,swift,2019-01-01
53992525,java,2019-01-01
53992526,python,2019-01-01
53992531,javascript,2019-01-01
53992541,c#,2019-01-01
53992545,javascript,2019-01-01
53992549,javascript,2019-01-01
53992552,python,2019-01-01
53992557,php,2019-01-01
53992568,javascript,2019-01-01
53992578,c#,2019-01-01
53992583,python,2019-01-01
53992589,php,2019-01-01
53992594,go,2019-01-01
53992595,c#,2019-01-01
53992600,java,2019-01-01
53992601,java,2019-01-01
53992602,r,2019-01-01
53992606,python,2019-01-01
53992609,javascript,2019-01-01
53992610,java,2019-01-01
53992611,kotlin,2019-01-01
53992620,python,2019-01-01
53992629,javascript,2019-01-01
53992630,javascript,2019-01-01
53992639,javascript,2019-01-01
53992641,sql,2019-01-01
53992645,swift,2019-01-01
53992646,javascript,2019-01-01
53992648,java,2019-01-01
53992664,python,2019-01-01
53992665,javascript,2019-01-01
53992675,c#,2019-01-01
53992676,javascript,2019-01-01
53992678,javascript,2019-01-01
53992683,go,2019-01-01
53992694,python,2019-01-01
53992703,swift,2019-01-01
53992711,python,2019-01-01
53992716,java,2019-01-01
53992747,python,2019-01-01
53992748,c++,2019-01-01
53992754,javascript,2019-01-01
53992756,c#,2019-01-01
53992757,c#,2019-01-01
53992762,c#,2019-01-01
53992763,python,2019-01-01
53992768,python,2019-01-01
53992773,javascript,2019-01-01
53992777,java,2019-01-01
53992793,php,2019-01-01
53992799,ruby,2019-01-01
53992803,java,2019-01-01
53992804,r,2019-01-01
53992816,javascript,2019-01-01
53992831,java,2019-01-01
53992832,javascript,2019-01-01
53992840,python,2019-01-01
53992845,go,2019-01-01
53992855,c#,2019-01-01
53992860,java,2019-01-01
53992861,javascript,2019-01-01
53992862,sql,2019-01-01
53992866,sql,2019-01-01
53992867,swift,2019-01-01
53992871,javascript,2019-01-01
53992886,python,2019-01-01
53992898,python,2019-01-01
53992901,typescript,2019-01-01
53992907,sql,2019-01-01
53992918,c,2019-01-01
53992920,sql,2019-01-01
53992923,python,2019-01-01
53992926,python,2019-01-01
53992935,c#,2019-01-01
53992939,python,2019-01-01
53992945,haskell,2019-01-01
53992960,ruby,2019-01-01
53992964,java,2019-01-01
53992980,php,2019-01-01
53992981,java,2019-01-01
53992983,python,2019-01-01
53992986,python,2019-01-01
53992987,java,2019-01-01
53992998,php,2019-01-01
53993006,python,2019-01-01
53993007,javascript,2019-01-01
53993008,javascript,2019-01-01
53993012,javascript,2019-01-01
53993014,javascript,2019-01-01
53993016,javascript,2019-01-01
53993023,javascript,2019-01-01
53993026,python,2019-01-01
53993029,java,2019-01-01
53993035,javascript,2019-01-01
53993038,c#,2019-01-01
53993050,php,2019-01-01
53993055,javascript,2019-01-01
53993056,c#,2019-01-01
53993057,php,2019-01-01
53993062,javascript,2019-01-01
53993067,javascript,2019-01-01
53993082,c,2019-01-01
53993084,c#,2019-01-01
53993101,php,2019-01-01
53993106,java,2019-01-01
53993119,swift,2019-01-01
53993123,c++,2019-01-01
53993126,javascript,2019-01-01
53993133,swift,2019-01-01
53993140,c#,2019-01-01
53993141,javascript,2019-01-01
53993145,python,2019-01-01
53993146,java,2019-01-01
53993148,python,2019-01-01
53993151,r,2019-01-01
53993152,java,2019-01-01
53993156,r,2019-01-01
53993163,python,2019-01-01
53993166,c++,2019-01-01
53993167,c#,2019-01-01
53993188,php,2019-01-01
53993191,c#,2019-01-01
53993193,typescript,2019-01-01
53993195,python,2019-01-01
53993197,java,2019-01-01
53993200,java,2019-01-01
53993209,java,2019-01-01
53993210,javascript,2019-01-01
53993212,c++,2019-01-01
53993226,sql,2019-01-01
53993227,swift,2019-01-01
53993228,c#,2019-01-01
53993230,javascript,2019-01-01
53993233,python,2019-01-01
53993234,sql,2019-01-01
53993244,c#,2019-01-01
53993245,c#,2019-01-01
53993247,javascript,2019-01-01
53993252,javascript,2019-01-01
53993272,java,2019-01-01
53993273,c#,2019-01-01
53993274,python,2019-01-01
53993295,c#,2019-01-01
53993312,c,2019-01-01
53993315,sql,2019-01-01
53993331,typescript,2019-01-01
53993333,python,2019-01-01
53993334,python,2019-01-01
53993336,php,2019-01-01
53993337,swift,2019-01-01
53993340,swift,2019-01-01
53993348,python,2019-01-01
53993362,php,2019-01-01
53993369,php,2019-01-01
53993376,php,2019-01-01
53993382,c++,2019-01-01
53993383,javascript,2019-01-01
53993392,python,2019-01-01
53993393,swift,2019-01-01
53993397,dart,2019-01-01
53993419,python,2019-01-01
53993424,java,2019-01-01
53993428,php,2019-01-01
53993430,sql,2019-01-01
53993433,java,2019-01-01
53993435,java,2019-01-01
53993447,php,2019-01-01
53993449,java,2019-01-01
53993467,swift,2019-01-01
53993469,ruby,2019-01-01
53993475,javascript,2019-01-01
53993476,php,2019-01-01
53993482,typescript,2019-01-01
53993497,python,2019-01-01
53993499,javascript,2019-01-01
53993504,c#,2019-01-01
53993509,javascript,2019-01-01
53993515,dart,2019-01-01
53993519,swift,2019-01-01
53993526,c++,2019-01-01
53993548,r,2019-01-01
53993550,php,2019-01-01
53993554,java,2019-01-01
53993556,python,2019-01-01
53993572,c#,2019-01-01
53993578,python,2019-01-01
53993583,javascript,2019-01-01
53993586,go,2019-01-01
53993596,python,2019-01-01
53993597,javascript,2019-01-01
53993605,java,2019-01-01
53993610,c#,2019-01-01
53993613,javascript,2019-01-01
53993615,javascript,2019-01-01
53993617,javascript,2019-01-01
53993621,javascript,2019-01-01
53993623,c++,2019-01-01
53993627,javascript,2019-01-01
53993630,python,2019-01-01
53993633,javascript,2019-01-01
53993634,php,2019-01-01
53993643,c#,2019-01-01
53993653,javascript,2019-01-01
53993657,java,2019-01-01
53993673,swift,2019-01-01
53993675,php,2019-01-01
53993678,javascript,2019-01-01
53993689,java,2019-01-01
53993693,javascript,2019-01-01
53993705,c#,2019-01-01
53993706,c#,2019-01-01
53993720,python,2019-01-01
53993723,javascript,2019-01-01
53993724,c#,2019-01-01
53993725,typescript,2019-01-01
53993727,c#,2019-01-01
53993729,python,2019-01-01
53993731,python,2019-01-01
53993732,php,2019-01-01
53993736,java,2019-01-01
53993739,php,2019-01-01
53993750,c#,2019-01-01
53993754,java,2019-01-01
53993762,swift,2019-01-01
53993764,dart,2019-01-01
53993768,python,2019-01-01
53993771,c#,2019-01-01
53993773,javascript,2019-01-01
53993776,c,2019-01-01
53993777,php,2019-01-01
53993779,c#,2019-01-01
53993784,c++,2019-01-01
53993788,sql,2019-01-01
53993801,python,2019-01-01
53993814,c++,2019-01-01
53993821,kotlin,2019-01-01
53993826,c#,2019-01-01
53993844,typescript,2019-01-01
53993847,c#,2019-01-01
53993860,javascript,2019-01-01
53993868,javascript,2019-01-01
53993869,javascript,2019-01-01
53993873,java,2019-01-01
53993874,php,2019-01-01
53993882,javascript,2019-01-01
53993887,javascript,2019-01-01
53993900,php,2019-01-01
53993903,c++,2019-01-01
53993907,c#,2019-01-01
53993908,java,2019-01-01
53993911,javascript,2019-01-01
53993917,c++,2019-01-01
53993922,typescript,2019-01-01
53993925,python,2019-01-01
53993938,sql,2019-01-01
53993939,r,2019-01-01
53993955,python,2019-01-01
53993959,javascript,2019-01-01
53993965,ruby,2019-01-01
53993967,c#,2019-01-01
53993969,php,2019-01-01
53993970,php,2019-01-01
53993977,java,2019-01-01
53993982,java,2019-01-01
53993991,javascript,2019-01-01
53993996,sql,2019-01-01
53993997,c++,2019-01-01
53994001,c++,2019-01-01
53994010,javascript,2019-01-01
53994016,c,2019-01-01
53994017,javascript,2019-01-01
53994039,java,2019-01-01
53994041,typescript,2019-01-01
53994042,javascript,2019-01-01
53994047,javascript,2019-01-01
53994056,javascript,2019-01-01
53994059,java,2019-01-01
53994073,dart,2019-01-01
53994077,javascript,2019-01-01
53994085,python,2019-01-01
53994091,java,2019-01-01
53994095,objective-c,2019-01-01
53994096,javascript,2019-01-01
53994098,c++,2019-01-01
53994104,sql,2019-01-01
53994105,c#,2019-01-01
53994108,python,2019-01-01
53994115,c,2019-01-01
53994119,python,2019-01-01
53994122,javascript,2019-01-01
53994128,java,2019-01-01
53994131,sql,2019-01-01
53994135,python,2019-01-01
53994136,bash,2019-01-01
53994142,python,2019-01-01
53994146,kotlin,2019-01-01
53994158,python,2019-01-01
53994160,javascript,2019-01-01
53994169,python,2019-01-01
53994172,swift,2019-01-01
53994174,sql,2019-01-01
53994179,java,2019-01-01
53994185,javascript,2019-01-01
53994190,sql,2019-01-01
53994193,typescript,2019-01-01
53994208,dart,2019-01-01
53994232,c++,2019-01-01
53994247,scala,2019-01-01
53994252,c#,2019-01-01
53994255,python,2019-01-01
53994258,php,2019-01-01
53994263,python,2019-01-01
53994279,php,2019-01-01
53994295,javascript,2019-01-01
53994299,go,2019-01-01
53994303,python,2019-01-01
53994305,php,2019-01-01
53994315,php,2019-01-01
53994324,php,2019-01-01
53994325,c#,2019-01-01
53994331,python,2019-01-01
53994341,c#,2019-01-01
53994348,c++,2019-01-01
53994351,javascript,2019-01-01
53994357,python,2019-01-01
53994361,sql,2019-01-01
53994366,ruby,2019-01-01
53994368,objective-c,2019-01-01
53994370,java,2019-01-01
53994378,java,2019-01-01
53994379,java,2019-01-01
53994380,php,2019-01-01
53994387,javascript,2019-01-01
53994396,c#,2019-01-01
53994403,javascript,2019-01-01
53994409,php,2019-01-01
53994410,kotlin,2019-01-01
53994412,python,2019-01-01
53994421,python,2019-01-01
53994427,c#,2019-01-01
53994429,c#,2019-01-01
53994438,python,2019-01-01
53994441,java,2019-01-01
53994442,java,2019-01-01
53994444,typescript,2019-01-01
53994447,php,2019-01-01
53994449,r,2019-01-01
53994454,python,2019-01-01
53994456,javascript,2019-01-01
53994467,java,2019-01-01
53994472,c#,2019-01-01
53994475,java,2019-01-01
53994485,c#,2019-01-01
53994496,haskell,2019-01-01
53994497,r,2019-01-01
53994500,java,2019-01-01
53994501,javascript,2019-01-01
53994506,c#,2019-01-01
53994509,python,2019-01-01
53994521,java,2019-01-01
53994526,python,2019-01-01
53994545,python,2019-01-01
53994546,c#,2019-01-01
53994553,python,2019-01-01
53994561,python,2019-01-01
53994567,c++,2019-01-01
53994578,javascript,2019-01-01
53994581,c#,2019-01-01
53994582,objective-c,2019-01-01
53994598,javascript,2019-01-01
53994601,c#,2019-01-01
53994612,python,2019-01-01
53994621,python,2019-01-01
53994625,python,2019-01-01
53994629,javascript,2019-01-01
53994635,c,2019-01-01
53994639,python,2019-01-01
53994640,python,2019-01-01
53994641,java,2019-01-01
53994645,java,2019-01-01
53994646,javascript,2019-01-01
53994658,scala,2019-01-01
53994668,java,2019-01-01
53994672,php,2019-01-01
53994673,php,2019-01-01
53994679,go,2019-01-01
53994687,swift,2019-01-01
53994696,matlab,2019-01-01
53994703,python,2019-01-01
53994720,php,2019-01-01
53994721,javascript,2019-01-01
53994741,python,2019-01-01
53994779,c#,2019-01-01
53994790,javascript,2019-01-01
53994795,c#,2019-01-01
53994798,python,2019-01-01
53994807,java,2019-01-01
53994808,c,2019-01-01
53994811,python,2019-01-01
53994812,python,2019-01-01
53994814,php,2019-01-01
53994818,javascript,2019-01-01
53994819,javascript,2019-01-01
53994820,bash,2019-01-01
53995361,python,2019-01-01
53994834,typescript,2019-01-01
53994854,haskell,2019-01-01
53994860,typescript,2019-01-01
53994867,javascript,2019-01-01
53994873,java,2019-01-01
53994875,java,2019-01-01
53994879,python,2019-01-01
53994880,php,2019-01-01
53994882,matlab,2019-01-01
53994905,r,2019-01-01
53994917,javascript,2019-01-01
53994918,javascript,2019-01-01
53994923,r,2019-01-01
53994929,php,2019-01-01
53994932,python,2019-01-01
53994956,swift,2019-01-01
53994958,matlab,2019-01-01
53994960,kotlin,2019-01-01
53994972,dart,2019-01-01
53994973,java,2019-01-01
53994975,javascript,2019-01-01
53994978,javascript,2019-01-01
53994982,python,2019-01-01
53994991,c#,2019-01-01
53994993,r,2019-01-01
53994996,java,2019-01-01
53995001,r,2019-01-01
53995008,ruby,2019-01-01
53995025,java,2019-01-01
53995029,php,2019-01-01
53995030,c++,2019-01-01
53995031,sql,2019-01-01
53995050,javascript,2019-01-01
53995051,java,2019-01-01
53995053,java,2019-01-01
53995062,c#,2019-01-01
53995064,typescript,2019-01-01
53995076,swift,2019-01-01
53995084,python,2019-01-01
53995087,java,2019-01-01
53995088,java,2019-01-01
53995105,python,2019-01-01
53995108,java,2019-01-01
53995112,python,2019-01-01
53995119,python,2019-01-01
53995124,javascript,2019-01-01
53995127,swift,2019-01-01
53995139,python,2019-01-01
53995141,php,2019-01-01
53995144,javascript,2019-01-01
53995154,c#,2019-01-01
53995155,r,2019-01-01
53995160,r,2019-01-01
53995169,javascript,2019-01-01
53995171,python,2019-01-01
53995172,r,2019-01-01
53995178,javascript,2019-01-01
53995180,php,2019-01-01
53995182,dart,2019-01-01
53995183,swift,2019-01-01
53995185,sql,2019-01-01
53995188,objective-c,2019-01-01
53995194,java,2019-01-01
53995209,php,2019-01-01
53995223,java,2019-01-01
53995224,javascript,2019-01-01
53995235,python,2019-01-01
53995242,c#,2019-01-01
53995249,c#,2019-01-01
53995257,java,2019-01-01
53995258,c#,2019-01-01
53995264,c#,2019-01-01
53995267,python,2019-01-01
53995269,c#,2019-01-01
53995274,sql,2019-01-01
53995282,javascript,2019-01-01
53995286,java,2019-01-01
53995294,c#,2019-01-01
53995295,python,2019-01-01
53995304,python,2019-01-01
53995306,kotlin,2019-01-01
53995311,php,2019-01-01
53995314,javascript,2019-01-01
53995315,java,2019-01-01
53995318,javascript,2019-01-01
53995321,php,2019-01-01
53995324,python,2019-01-01
53995330,python,2019-01-01
53995335,r,2019-01-01
53995348,java,2019-01-01
53995365,sql,2019-01-01
53995389,kotlin,2019-01-01
53995390,javascript,2019-01-01
53995400,dart,2019-01-01
53995406,python,2019-01-01
53995413,javascript,2019-01-01
53995417,python,2019-01-01
53995419,javascript,2019-01-01
53995421,python,2019-01-01
53995424,ruby,2019-01-01
53995431,javascript,2019-01-01
53995439,swift,2019-01-01
53995446,javascript,2019-01-01
53995454,javascript,2019-01-01
53995459,javascript,2019-01-01
53995468,python,2019-01-01
53995470,java,2019-01-01
53995480,java,2019-01-01
53995483,python,2019-01-01
53995484,javascript,2019-01-01
53995486,python,2019-01-01
53995487,python,2019-01-01
53995496,php,2019-01-01
53995497,java,2019-01-01
53995505,sql,2019-01-01
53995516,python,2019-01-01
53995519,javascript,2019-01-01
53995521,c#,2019-01-01
53995522,python,2019-01-01
53995529,javascript,2019-01-01
53995530,php,2019-01-01
53995531,c#,2019-01-01
53995534,python,2019-01-01
53995535,java,2019-01-01
53995542,php,2019-01-01
53995550,c,2019-01-01
53995560,python,2019-01-01
53995563,php,2019-01-01
53995567,javascript,2019-01-01
53995570,python,2019-01-01
53995573,php,2019-01-01
53995574,c#,2019-01-01
53995576,java,2019-01-01
53995578,java,2019-01-01
53995580,swift,2019-01-01
53995581,python,2019-01-01
53995591,python,2019-01-01
53995592,ruby,2019-01-01
53995596,java,2019-01-01
53995597,php,2019-01-01
53995600,python,2019-01-01
53995601,python,2019-01-01
53995606,python,2019-01-01
53995614,javascript,2019-01-01
53995636,javascript,2019-01-01
53995639,swift,2019-01-01
53995642,javascript,2019-01-01
53995650,javascript,2019-01-01
53995657,c++,2019-01-01
53995661,c#,2019-01-01
53995671,python,2019-01-01
53995675,javascript,2019-01-01
53995681,php,2019-01-01
53995685,r,2019-01-01
53995686,haskell,2019-01-01
53995690,python,2019-01-01
53995697,scala,2019-01-01
53995708,python,2019-01-01
53995712,php,2019-01-01
53995720,java,2019-01-01
53995724,java,2019-01-01
53995733,java,2019-01-01
53995744,javascript,2019-01-01
53995746,dart,2019-01-01
53995753,java,2019-01-01
53995763,java,2019-01-01
53995764,swift,2019-01-01
53995771,php,2019-01-01
53995777,javascript,2019-01-01
53995788,python,2019-01-01
53995795,r,2019-01-01
53995810,java,2019-01-01
53995812,python,2019-01-01
53995818,c,2019-01-01
53995820,kotlin,2019-01-01
53995821,python,2019-01-01
53995827,java,2019-01-01
53995829,php,2019-01-01
53995830,c++,2019-01-01
53995838,java,2019-01-01
53995849,php,2019-01-01
53995850,javascript,2019-01-01
53995857,python,2019-01-01
53995865,python,2019-01-01
53995867,c#,2019-01-01
53995876,javascript,2019-01-01
53995879,java,2019-01-01
53995882,objective-c,2019-01-01
53995884,java,2019-01-01
53995885,php,2019-01-01
53995891,php,2019-01-01
53995893,c#,2019-01-01
53995898,r,2019-01-01
53995902,php,2019-01-01
53995903,javascript,2019-01-01
53995906,c,2019-01-01
53995914,python,2019-01-01
53995915,c++,2019-01-01
53995919,swift,2019-01-01
53995921,python,2019-01-01
53995923,java,2019-01-01
53995927,python,2019-01-01
53995930,java,2019-01-01
53995936,c++,2019-01-01
53995950,python,2019-01-01
53995954,c#,2019-01-01
53995957,python,2019-01-01
53995960,python,2019-01-01
53995964,c#,2019-01-01
53995968,java,2019-01-01
53995977,javascript,2019-01-01
53995982,ruby,2019-01-01
53995985,php,2019-01-01
53996001,python,2019-01-01
53996003,c#,2019-01-01
53996015,python,2019-01-01
53996018,javascript,2019-01-01
53996020,python,2019-01-01
53996026,dart,2019-01-01
53996029,c#,2019-01-01
53996035,python,2019-01-01
53996043,c#,2019-01-01
53996057,python,2019-01-01
53996058,php,2019-01-01
53996065,python,2019-01-01
53996069,python,2019-01-01
53996080,python,2019-01-01
53996084,javascript,2019-01-01
53996087,sql,2019-01-01
53996093,java,2019-01-01
53996095,python,2019-01-01
53996098,javascript,2019-01-01
53996101,java,2019-01-01
53996104,c#,2019-01-01
53996114,javascript,2019-01-01
53996131,sql,2019-01-01
53996141,c#,2019-01-01
53996150,sql,2019-01-01
53996151,python,2019-01-01
53996154,python,2019-01-01
53996163,java,2019-01-01
53996165,c#,2019-01-01
53996168,java,2019-01-01
53996173,dart,2019-01-01
53996176,python,2019-01-01
53996186,sql,2019-01-01
53996193,javascript,2019-01-01
53996201,c++,2019-01-01
53996202,java,2019-01-01
53996208,python,2019-01-01
53996215,php,2019-01-01
53996223,python,2019-01-01
53996249,php,2019-01-01
53996257,python,2019-01-01
53996265,python,2019-01-01
53996271,javascript,2019-01-01
53996284,c#,2019-01-01
53996291,dart,2019-01-01
53996294,javascript,2019-01-01
53996296,c++,2019-01-01
53996310,sql,2019-01-01
53996311,python,2019-01-01
53996316,c++,2019-01-01
53996329,javascript,2019-01-01
53996340,c#,2019-01-01
53996341,r,2019-01-01
53996359,javascript,2019-01-01
53996361,php,2019-01-01
53996364,java,2019-01-01
53996368,java,2019-01-01
53996377,python,2019-01-01
53996383,java,2019-01-01
53996393,sql,2019-01-01
53996399,php,2019-01-01
53996405,c#,2019-01-01
53996409,java,2019-01-01
53996410,typescript,2019-01-01
53996421,python,2019-01-01
53996426,matlab,2019-01-01
53996427,javascript,2019-01-01
53996432,python,2019-01-01
53996437,javascript,2019-01-01
53996448,php,2019-01-01
53996450,java,2019-01-01
53996467,swift,2019-01-01
53996469,c#,2019-01-01
53996473,python,2019-01-01
53996494,javascript,2019-01-01
53996503,swift,2019-01-01
53996506,java,2019-01-01
53996509,java,2019-01-01
53996510,c#,2019-01-01
53996511,sql,2019-01-01
53996512,scala,2019-01-01
53996515,assembly,2019-01-01
53996520,python,2019-01-01
53996523,scala,2019-01-01
53996524,r,2019-01-01
53996526,c++,2019-01-01
53996529,javascript,2019-01-01
53996534,scala,2019-01-01
53996550,sql,2019-01-01
53996552,c#,2019-01-01
53996563,javascript,2019-01-01
53996575,java,2019-01-01
53996584,c#,2019-01-01
53996585,python,2019-01-01
53996590,c#,2019-01-01
53996595,php,2019-01-01
53996600,c#,2019-01-01
53996611,rust,2019-01-01
53996616,java,2019-01-01
53996619,go,2019-01-01
53996627,bash,2019-01-01
53996633,c#,2019-01-01
53996634,c++,2019-01-01
53996638,haskell,2019-01-01
53996643,java,2019-01-01
53996644,python,2019-01-01
53996646,c#,2019-01-01
53996650,c#,2019-01-01
53996653,php,2019-01-01
53996660,php,2019-01-01
53996673,c#,2019-01-01
53996680,scala,2019-01-01
53996710,r,2019-01-01
